Iteration,SelectTime,BatchSize,Index,ResourcesCount,ExecutionPlan
    11802,      1215,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11803,      1208,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11804,      1236,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11805,      1192,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11806,      1231,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11807,      1206,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11808,      1230,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11809,      1254,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11810,      1235,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11811,      1234,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11812,      1220,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11813,      1260,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11814,      1232,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11815,      1249,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11816,      1237,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11817,      1233,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11818,      1210,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11819,      1208,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11820,      1238,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11821,      1363,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11822,      1216,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11823,      1238,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11824,      1233,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11825,      1199,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11826,      1204,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11827,      1223,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11828,      1210,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11829,      1248,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11830,      1251,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11831,      1245,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11832,      1226,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11833,      1214,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11834,      1244,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11835,      1226,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11836,      1278,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11837,      1231,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11838,      1220,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11839,      1237,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11840,      1218,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11841,      1249,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11842,      1251,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11843,      1235,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11844,      1249,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11845,      1229,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11846,      1267,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11847,      1234,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11848,      1205,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
    11849,      1216,  1000000,resource_billing-date_cost,        100000,"Parallel HashAggregate Seq Scan"
